52,179,252,354,0.474514
49,174,244,345,0.451369
65,145,241,299,0.488147
82,122,238,259,0.523692
96,103,238,227,0.564653
110,85,238,197,0.628377
121,70,239,173,0.688209
130,59,240,155,0.695669
135,53,240,144,0.667926
139,48,239,135,0.616579
146,41,240,122,0.639335
152,36,241,113,0.666995
159,28,242,100,0.669596
163,25,243,95,0.699413
167,22,243,89,0.682139
170,18,243,82,0.738134
176,15,246,77,0.699495
190,12,259,73,0.718811
203,9,272,70,0.736275
218,6,287,67,0.741597
235,4,303,64,0.736368
241,3,310,64,0.731947
241,3,310,64,0.742624
248,2,318,64,0.711335
262,1,331,62,0.687741
272,0,342,62,0.717624
272,0,342,62,0.678366
263,1,332,62,0.755029
243,2,313,64,0.692418
222,3,292,65,0.690434
208,4,278,66,0.677208
187,5,256,66,0.719451
170,6,239,67,0.777190
154,7,223,68,0.701281
132,9,200,69,0.738642
118,10,186,70,0.760711
116,10,184,70,0.770751
116,11,185,72,0.771971
113,13,184,75,0.718121
109,18,182,82,0.737584
97,23,172,89,0.715580
76,33,158,105,0.686029
64,41,152,118,0.863060
37,62,137,150,0.659036
21,73,132,170,0.643215
26,84,143,186,0.623413
58,84,176,187,0.669378
103,80,221,183,0.533578
124,79,242,182,0.556701
112,79,228,181,0.580980
73,81,191,184,0.722248
35,84,154,188,0.774898
-18,88,102,193,0.624667
-52,91,69,197,0.496819
-75,95,43,199,0.421823
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1,91,119,195,0.504839
15,90,132,193,0.497516
39,88,155,190,0.519712
78,85,192,185,0.491764
116,82,230,182,0.522006
151,79,264,178,0.530330
167,77,280,176,0.539226
170,76,283,175,0.535901
168,75,282,175,0.528240
167,75,281,176,0.628754
170,75,286,177,0.439363
172,76,288,178,0.419846
172,76,288,178,0.452511
172,76,288,178,0.444597
174,76,290,178,0.445759
174,76,291,179,0.459249
174,76,291,179,0.469656
175,76,292,179,0.477630
175,76,292,179,0.470226
175,76,292,179,0.475933
176,76,292,179,0.480438
177,76,293,179,0.475278
178,76,294,179,0.477303
178,76,294,179,0.472914
179,76,295,179,0.471701
184,77,298,178,0.459803
206,77,318,176,0.444391
221,76,334,176,0.451746
236,75,349,175,0.438475
260,72,375,174,0.472691
278,72,390,172,0.468699
291,70,403,170,0.473250
292,70,403,169,0.473467
325,67,431,162,0.481760
338,66,441,159,0.475438
355,64,456,155,0.467329
373,63,468,148,0.458769
385,61,478,144,0.448106
398,59,490,141,0.467524
412,56,502,136,0.454774
424,54,512,132,0.453853
431,53,518,130,0.466001
445,51,528,125,0.464178
449,52,529,123,0.459763
451,53,528,122,0.459455
451,53,527,121,0.445161
452,53,527,120,0.435776
453,54,526,119,0.427639
458,56,526,117,0.418995
458,56,526,117,0.439270
460,57,525,115,0.453200
463,57,527,114,0.475115
463,57,527,114,0.464462
463,57,527,114,0.464464
457,56,523,115,0.461382
454,54,525,117,0.476467
454,54,525,117,0.436181
454,54,525,117,0.403019
445,51,523,121,0.419855
442,49,525,123,0.395623
442,49,525,123,0.439048
438,47,526,125,0.461229
431,46,523,127,0.473151
428,45,524,130,0.466130
424,45,521,131,0.480822
422,44,522,133,0.486808
419,44,518,133,0.464978
417,45,512,131,0.462658
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
422,49,533,147,0.502123
420,49,531,147,0.553069
412,48,525,147,0.690347
412,47,527,148,0.684869
412,47,528,148,0.646119
412,47,528,148,0.652800
412,47,528,148,0.647144
412,47,528,148,0.649436
412,47,528,148,0.646064
412,47,528,148,0.654814
410,48,527,149,0.655234
406,51,525,154,0.636438
400,55,522,160,0.641438
390,62,515,171,0.615363
367,76,501,193,0.598798
351,86,492,209,0.560759
339,93,486,221,0.545924
326,99,477,230,0.529396
291,106,444,239,0.512644
274,107,427,240,0.504243
259,106,410,238,0.505592
234,103,382,233,0.500601
212,100,358,228,0.505258
195,98,340,225,0.500026
175,96,317,221,0.534520
153,93,293,217,0.511791
143,92,281,214,0.536162
142,92,280,214,0.530281
142,92,280,214,0.536783
142,92,280,214,0.540306
143,92,281,214,0.522151
146,92,284,214,0.525620
151,93,290,216,0.518423
160,94,300,218,0.510396
167,95,308,220,0.507149
167,97,309,222,0.501290
159,101,304,228,0.531476
150,105,298,234,0.536981
103,126,269,270,0.535542
63,145,244,302,0.495338
25,162,220,332,0.478712
-7,187,188,357,0.474053
-18,195,183,370,0.470007
-13,198,191,375,0.461018
2,203,210,383,0.484930
29,209,243,395,0.475208
52,214,270,403,0.467139
71,218,292,410,0.455898
103,225,329,421,0.468701
127,231,355,429,0.452807
146,236,377,437,0.452650
165,238,403,445,0.472304
165,238,403,445,0.476377
172,233,405,436,0.465409
198,217,417,408,0.452054
224,203,432,384,0.442662
267,184,462,354,0.448678
296,168,479,328,0.472587
322,152,493,302,0.492091
341,140,505,283,0.492987
369,123,522,256,0.497084
387,112,532,238,0.504093
401,104,540,225,0.501332
417,95,550,210,0.485108
428,88,556,199,0.481070
436,83,561,191,0.486979
438,81,562,188,0.490546
429,77,551,182,0.495752
419,75,539,178,0.482071
391,71,508,172,0.484799
378,69,494,169,0.478855
374,67,488,165,0.484017
377,65,489,162,0.493139
385,61,494,155,0.493608
397,55,502,146,0.498460
407,50,509,138,0.498358
414,46,514,132,0.497559
423,42,520,126,0.504602
432,38,527,120,0.501315
445,32,537,111,0.498079
455,28,544,105,0.503688
463,24,550,99,0.507025
471,21,556,94,0.497806
480,17,563,88,0.481680
484,15,566,85,0.487571
484,15,566,85,0.499104
484,15,566,85,0.501981
477,15,558,84,0.507381
471,15,552,84,0.500521
467,15,547,84,0.490214
462,15,542,84,0.482254
451,15,530,83,0.482455
440,14,519,82,0.467896
433,14,511,81,0.491299
432,14,510,81,0.489657
433,14,511,81,0.491872
435,14,513,81,0.494058
442,14,521,82,0.484990
448,14,527,82,0.490245
454,14,533,82,0.501282
460,14,540,83,0.503329
473,14,554,84,0.507538
481,15,562,85,0.490962
488,15,570,86,0.496146
495,15,578,87,0.499398
503,15,586,87,0.493161
510,14,593,86,0.494180
517,13,599,84,0.489541
522,10,603,80,0.505526
526,8,606,77,0.515343
529,6,608,74,0.528283
534,5,611,72,0.519050
541,1,616,67,0.522900
549,-1,623,64,0.511965
554,-2,627,62,0.494237
555,-3,628,61,0.487517
556,-4,629,60,0.489720
557,-4,630,60,0.493222
558,-4,631,60,0.493720
560,-5,633,59,0.469127
562,-6,635,58,0.448308
567,-7,640,57,0.434099
568,-7,641,57,0.441105
568,-7,641,57,0.442275
568,-7,641,57,0.442805
568,-7,641,57,0.443134
568,-7,641,57,0.443745
568,-7,641,57,0.443549
568,-7,641,57,0.445326
568,-7,641,57,0.440133
567,-6,640,58,0.443371
564,-5,638,60,0.465048
560,-3,635,63,0.481192
552,0,629,68,0.492989
545,3,624,73,0.489134
541,5,621,76,0.477229
535,7,617,79,0.477103
526,8,609,80,0.473619
517,9,600,81,0.467513
503,9,585,80,0.467681
479,9,560,79,0.509174
456,9,537,79,0.510215
439,9,519,78,0.526878
414,9,494,78,0.529332
402,8,481,76,0.539131
397,8,476,76,0.518501
393,9,472,77,0.510752
388,11,468,80,0.501839
380,14,461,84,0.498334
370,17,453,89,0.521475
358,20,444,95,0.526787
342,25,431,103,0.518514
332,28,423,108,0.516773
316,34,411,117,0.503622
307,37,404,122,0.500998
285,41,384,128,0.493508
268,42,367,129,0.495558
250,43,349,130,0.491710
235,43,334,130,0.485595
215,43,314,130,0.478154
200,42,298,128,0.477832
189,41,286,126,0.479819
181,40,277,124,0.481019
164,38,258,121,0.476057
149,36,242,118,0.482763
141,35,233,116,0.491432
131,34,222,114,0.506696
125,34,215,113,0.490015
120,33,210,112,0.514494
114,33,203,112,0.481295
110,33,198,111,0.476401
111,32,199,110,0.476333
116,31,203,108,0.483045
121,30,207,106,0.483146
127,29,212,104,0.475902
142,26,225,99,0.462384
150,24,232,96,0.484965
161,21,241,91,0.492942
167,19,247,89,0.495405
165,18,243,87,0.505245
160,18,237,86,0.503271
159,18,236,86,0.508986
159,18,236,86,0.503340
159,18,236,86,0.504503
159,18,236,86,0.506314
159,18,236,86,0.507230
159,18,236,86,0.517501
159,18,236,86,0.506531
159,18,236,86,0.534305
159,18,235,85,0.532729
158,18,234,85,0.508308
158,18,234,85,0.503638
158,18,234,85,0.455855
158,18,235,86,0.424418
158,18,235,86,0.429515
158,18,235,86,0.434237
158,18,235,86,0.437071
158,18,235,86,0.457266
158,18,235,86,0.444672
158,18,234,85,0.487507
157,18,233,85,0.575587
156,18,233,86,0.528721
156,18,233,86,0.519036
156,18,234,87,0.471507
156,18,234,87,0.467117
156,18,234,87,0.450290
156,18,234,87,0.491495
156,18,234,87,0.471483
156,18,234,87,0.486947
156,18,234,87,0.465970
156,18,234,87,0.448761
156,18,234,87,0.463609
156,18,234,87,0.466774
156,18,234,87,0.452382
156,18,234,87,0.454455
156,18,234,87,0.453636
156,18,234,87,0.466462
156,18,234,87,0.452042
156,18,234,87,0.458007
156,18,234,87,0.469755
156,18,234,87,0.481938
156,18,234,87,0.472556
156,18,234,87,0.466732
156,18,234,87,0.468050
156,18,234,87,0.469822
156,18,234,87,0.468988
156,18,234,87,0.466977
156,18,234,87,0.470156
156,18,234,87,0.471149
156,18,234,87,0.470118
156,18,234,87,0.468940
156,18,234,87,0.468661
156,18,234,87,0.467836
156,18,234,87,0.468387
156,18,234,87,0.468042
156,18,234,87,0.469765
156,18,234,87,0.469823
156,18,234,87,0.466482
156,18,234,87,0.468387
156,18,234,87,0.470481
156,18,234,87,0.467017
156,18,234,87,0.467749
156,18,234,87,0.471613
156,18,234,87,0.470287
156,18,234,87,0.469914
156,18,234,87,0.469513
156,18,234,87,0.466079
156,18,234,87,0.469474
156,18,234,87,0.468485
156,18,234,87,0.466800
156,18,234,87,0.468508
156,18,234,87,0.470987
156,18,234,87,0.467285
156,18,234,87,0.466815
156,18,234,87,0.483201
156,18,234,87,0.488382
156,18,234,87,0.487058
156,18,234,87,0.471955
156,18,234,87,0.480921
156,18,234,87,0.480988
156,18,234,87,0.472129
156,18,234,87,0.485710
156,18,235,88,0.476321
156,18,235,88,0.471188
155,18,234,88,0.460450
155,18,234,88,0.450536
155,18,234,88,0.456272
155,18,234,88,0.452368
155,18,234,88,0.456221
155,18,234,88,0.449675
155,18,234,88,0.448937
155,18,234,88,0.449024
155,18,234,88,0.448645
155,18,234,88,0.449312
155,18,234,88,0.457877
153,18,232,88,0.458724
143,18,223,89,0.465360
135,18,215,89,0.455482
129,18,210,90,0.458509
123,18,204,90,0.452317
112,18,194,91,0.460628
104,18,187,92,0.451056
96,18,180,93,0.449713
90,18,175,94,0.454950
82,18,167,94,0.455796
73,18,159,94,0.468966
68,18,154,94,0.477577
57,18,143,94,0.483061
52,18,139,95,0.489381
52,18,139,95,0.481833
53,18,140,95,0.484897
57,18,144,95,0.483266
73,18,160,95,0.499704
89,18,176,95,0.492850
104,18,191,95,0.479693
120,18,206,94,0.471289
132,18,217,93,0.486966
147,18,231,92,0.475730
158,18,241,91,0.475306
175,18,257,90,0.452340
187,18,270,91,0.458215
196,18,279,91,0.452514
205,18,289,92,0.456668
227,19,312,94,0.451525
236,19,323,95,0.455541
249,20,338,98,0.466600
261,22,352,102,0.466280
276,25,369,107,0.463507
290,26,384,109,0.463801
299,26,394,110,0.457511
303,26,398,110,0.457441
305,26,400,110,0.451664
308,25,403,109,0.444070
312,23,406,106,0.434717
315,21,408,103,0.441894
323,17,414,97,0.440569
331,13,421,92,0.447120
338,11,427,89,0.450644
347,9,435,86,0.444662
352,8,440,85,0.450792
379,5,468,83,0.448453
396,4,485,82,0.444625
413,3,502,81,0.443849
435,1,525,80,0.444954
459,0,552,82,0.455314
473,0,567,83,0.454151
491,1,587,86,0.457841
502,1,601,88,0.445867
523,4,626,95,0.447187
535,6,642,101,0.451819
542,7,652,105,0.426293
548,9,661,110,0.434335
555,13,674,119,0.436841
561,17,688,130,0.438076
561,19,694,137,0.453926
560,21,695,141,0.455562
549,23,688,146,0.451363
532,24,671,147,0.440819
531,24,671,148,0.444137
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
175,31,243,91,0.660523
176,31,243,90,0.640223
176,31,242,89,0.561513
175,31,240,88,0.482981
174,31,239,88,0.535590
173,30,239,88,0.509788
173,30,239,88,0.508671
173,30,239,88,0.508230
173,30,239,88,0.510314
173,30,239,88,0.508327
173,30,239,88,0.509575
173,30,239,88,0.508236
173,30,239,88,0.508322
173,30,239,88,0.510095
173,30,239,88,0.509751
174,30,239,87,0.523454
174,30,238,86,0.517994
174,30,238,86,0.498974
174,30,238,86,0.511525
172,30,236,86,0.506007
172,30,236,86,0.485674
172,30,236,86,0.527780
172,30,237,87,0.499851
170,30,235,87,0.479188
170,30,235,87,0.496480
170,30,235,87,0.463051
169,29,235,87,0.490213
169,29,235,87,0.490491
169,29,235,87,0.484334
169,29,235,87,0.483380
169,29,235,87,0.490119
169,29,234,86,0.516939
169,29,234,86,0.492740
169,29,234,86,0.481968
169,29,234,86,0.496121
169,29,234,86,0.490168
169,29,233,85,0.455135
169,29,232,84,0.451627
170,29,232,83,0.461329
171,30,232,83,0.479639
172,30,232,82,0.454862
172,30,232,82,0.437118
173,31,231,81,0.425018
171,32,227,80,0.429864
172,33,227,80,0.413564
168,33,223,80,0.428625
164,33,219,80,0.459984
160,33,215,80,0.467139
160,33,215,80,0.423787
161,34,213,78,0.468361
161,34,212,77,0.471556
161,35,211,77,0.457719
160,35,209,76,0.459268
160,35,209,76,0.460065
160,35,209,76,0.460906
160,35,209,76,0.459328
159,35,208,76,0.458856
155,35,204,76,0.452590
150,35,199,76,0.442930
145,35,194,76,0.403749
142,35,191,76,0.420597
135,35,183,75,0.409733
131,35,178,75,0.385517
128,35,175,75,0.381967
125,35,172,75,0.396032
121,35,168,75,0.400255
118,35,165,75,0.390393
115,35,162,75,0.389058
113,35,160,75,0.427369
108,35,155,75,0.429286
104,35,151,75,0.433614
101,35,148,75,0.424527
98,35,146,76,0.462445
97,34,147,77,0.519883
98,33,150,78,0.500663
99,32,153,79,0.482213
101,31,156,79,0.486666
103,31,159,80,0.483108
105,31,162,81,0.487978
108,31,165,81,0.476716
109,31,166,81,0.469356
109,31,166,81,0.468729
109,31,166,81,0.467875
110,31,167,81,0.472854
112,31,169,81,0.451400
117,31,173,81,0.469174
124,31,178,79,0.438638
128,30,183,79,0.478116
131,30,185,78,0.499684
133,30,187,78,0.499809
135,30,189,78,0.507324
136,30,190,78,0.497169
137,30,191,78,0.493278
137,30,191,78,0.497862
137,30,191,78,0.498076
137,30,191,78,0.496902
137,30,191,78,0.497638
137,30,191,78,0.496851
137,30,191,78,0.495487
136,30,191,79,0.486270
130,29,188,81,0.516021
126,29,184,81,0.461902
122,30,180,82,0.432087
120,30,178,82,0.447578
114,30,173,83,0.465142
114,30,173,83,0.475154
114,30,173,83,0.475294
114,30,173,83,0.474978
114,30,173,83,0.470572
120,29,179,82,0.479304
134,27,193,80,0.497318
144,26,203,79,0.494562
155,25,214,78,0.502770
165,23,224,76,0.483025
175,22,234,75,0.477217
185,21,244,74,0.474964
195,20,254,73,0.468390
204,19,263,72,0.466945
216,17,275,70,0.448070
223,16,282,69,0.448328
227,15,286,68,0.459055
234,14,294,68,0.448539
238,14,299,69,0.460015
244,15,307,72,0.484199
253,18,319,77,0.463678
259,20,327,80,0.452465
264,22,334,84,0.444509
275,26,348,91,0.434262
283,29,358,96,0.425493
289,31,366,99,0.424816
295,33,374,102,0.420804
302,36,383,107,0.413134
314,41,398,114,0.421463
321,44,407,119,0.416061
328,47,416,124,0.413370
336,50,427,130,0.414333
353,57,449,142,0.409975
363,61,462,149,0.405157
373,66,476,157,0.411226
388,73,496,168,0.412785
407,82,522,183,0.424194
422,89,544,196,0.396749
432,95,558,205,0.394599
434,97,562,209,0.371018
434,97,562,209,0.369859
434,97,562,209,0.377180
434,97,562,209,0.374197
432,96,560,208,0.376450
424,93,549,203,0.374363
419,91,541,199,0.372348
410,87,529,193,0.394389
399,82,514,185,0.413300
391,78,503,178,0.410002
382,73,491,171,0.403825
379,72,487,170,0.404133
379,72,487,170,0.404751
379,72,487,170,0.401295
379,72,488,171,0.399096
380,72,490,172,0.421665
381,72,491,172,0.404362
381,72,492,173,0.442248
381,72,492,173,0.436789
382,72,492,172,0.422717
383,73,495,174,0.462942
383,73,495,174,0.469560
381,73,493,174,0.449693
374,73,486,174,0.453617
352,72,462,171,0.458601
335,72,444,170,0.471946
323,72,431,169,0.459264
303,72,409,167,0.453405
287,71,392,165,0.457567
270,70,374,163,0.451398
244,69,346,160,0.447730
232,68,334,159,0.443055
218,67,321,159,0.440753
206,67,308,158,0.459382
198,67,299,157,0.470758
191,65,293,156,0.419694
189,65,289,154,0.429267
189,65,289,154,0.461464
